0.026885044214129156,0.021018451456306844,0.018011449689799355,0.010080342945009087,0.003641055560590283,0.03974954834760719,0.0016232541373679549,0.0053968734795817735,0.0005103527284510262,1.9418184644275004e-05,0.006677250614676458,0.0009805845848384353
0.455134998948689,0.43765690121942563,0.3991603702160964,0.24810581543347518,0.08539829483738788,0.5429755008965635,0.06723545646378724,0.009296288564274467,0.0009179298519693075,0.0007727865872479057,0.05758160674193609,0.01118261407221621
0.45324121378806215,0.41152388663251865,0.3859787922834843,0.26360380621661034,0.08518899044891404,0.5521813523442956,0.08565564974475715,0.011541347305476301,0.003815391945178915,0.02367154838335026,0.08215406567279877,0.022890411131319385
0.4493567414988773,0.4223461941791931,0.4091458002018071,0.27843717733517664,0.08188940698411423,0.5490763251750638,0.07661825132433461,0.008981674033792771,0.0029322959133844524,0.05179593270378966,0.09099639539671191,0.014209823242483023
0.47027560624966974,0.4575405989464112,0.39593740970309965,0.28014302966541305,0.07974042970705565,0.554282821316777,0.07882057994170936,0.015498278175441726,0.007138150576895007,0.04808060087735077,0.08153962454079332,0.01677192788164564
0.498125699362693,0.433573285595916,0.40571014686243334,0.2636644859434247,0.08159609039922663,0.5523268754249832,0.08604547251457566,0.00830492910863016,0.0014884008141277426,0.04854882528892272,0.09672536477283125,0.0104398110724498
0.4855947854286434,0.44133634930886717,0.3823494579547406,0.26745865108711125,0.08323095382797972,0.5505219373651831,0.0741782206202467,0.005031618469720297,0.001254597671477303,0.006204318521399774,0.06450640764100675,0.014042841549744407
0.4980622391477404,0.4506754435009588,0.43582199559304763,0.2545645919056354,0.07829675773893041,0.5532422416824548,0.07407173495107369,0.01666633156332666,0.005124207083656112,0.0022052466938333954,0.06812275234642323,0.015725457006712365
0.4964214399716736,0.43757259851776187,0.40612871884658563,0.2679637723545491,0.07053221188754308,0.5525733682588307,0.07893482405423242,0.009721372048956881,0.003074295668750722,0.0026114287424138264,0.06252763955417333,0.015272025846351109
0.4869939859462199,0.45365343225491306,0.4304139450815812,0.26327514953487136,0.0714279952935116,0.5558668945624264,0.071473591758933,0.01812994388353439,0.00211641553402129,0.0017142848158339906,0.08180490734843059,0.007719556309945283
